,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
61,399673.SZ,20180920,1161.0076,1163.5786,1171.8348,1157.8372,1164.59,-3.5824,-0.3076,5856383.0,7534369.9
62,399673.SZ,20180919,1164.59,1146.4681,1176.3857,1141.465,1150.7273,13.8627,1.2047,9011852.0,11274491.7
63,399673.SZ,20180918,1150.7273,1126.7709,1152.2368,1123.4147,1129.5088,21.2185,1.8786,7168410.0,8859745.3
64,399673.SZ,20180917,1129.5088,1138.5389,1141.2924,1124.3855,1143.6349,-14.1261,-1.2352,6705503.0,8549992.2
65,399673.SZ,20180914,1143.6349,1166.697,1169.9080000000001,1143.6349,1163.4415,-19.8066,-1.7024,8129944.0,10820000.1
66,399673.SZ,20180913,1163.4415,1171.6132,1177.8346,1147.9934,1157.2185,6.223,0.5378,7626807.0,10491358.5
67,399673.SZ,20180912,1157.2185,1160.2453,1169.8498,1150.9869,1159.8979,-2.6794,-0.231,7310924.0,9312233.5
68,399673.SZ,20180911,1159.8979,1156.8717,1170.4918,1148.1792,1157.2046,2.6933,0.2327,7184064.0,8554530.6
69,399673.SZ,20180910,1157.2046,1197.3152,1197.6753,1156.6888,1201.2003,-43.9957,-3.6626,9107123.0,11345763.5
70,399673.SZ,20180907,1201.2003,1209.5931,1228.6861,1193.2824,1205.5339999999999,-4.3337,-0.3595,8877319.0,11685846.4
71,399673.SZ,20180906,1205.5339999999999,1210.0947,1225.1144,1199.7176,1213.5189,-7.9849,-0.6579999999999999,7806720.0,10467711.5
72,399673.SZ,20180905,1213.5189,1229.6013,1237.8677,1213.5189,1234.7763,-21.2574,-1.7216,7985588.0,10344081.2
73,399673.SZ,20180904,1234.7763,1218.4184,1239.6737,1210.3756,1219.9963,14.78,1.2115,8711404.0,11283024.6
74,399673.SZ,20180903,1219.9963,1210.1365,1220.8268,1195.3237,1212.2475,7.7488,0.6392,7231116.0,9491298.9
75,399673.SZ,20180831,1212.2475,1227.4111,1229.7715,1212.0189,1232.9956,-20.7481,-1.6827,6365815.0,8103530.8
76,399673.SZ,20180830,1232.9956,1258.7327,1261.1039,1230.9997,1258.329,-25.3334,-2.0133,6440321.0,8533939.1
77,399673.SZ,20180829,1258.329,1265.4493,1265.4493,1251.6765,1266.5619,-8.2329,-0.65,6105627.0,8411203.2
78,399673.SZ,20180828,1266.5619,1265.3771,1272.2373,1258.9881,1264.318,2.2439,0.1775,7260948.0,10034560.9
79,399673.SZ,20180827,1264.318,1234.0013,1268.1284,1231.8164,1228.3231,35.9949,2.9304,9006690.0,12306195.8
80,399673.SZ,20180824,1228.3231,1234.6262,1237.6504,1224.1733,1239.121,-10.7979,-0.8714,6019566.0,8251644.5
81,399673.SZ,20180823,1239.121,1225.558,1245.513,1222.3172,1223.9373,15.1837,1.2406,6890986.0,9791074.5
82,399673.SZ,20180822,1223.9373,1237.7092,1239.4022,1221.1755,1240.2979,-16.3606,-1.3191,5640006.0,8114759.9
83,399673.SZ,20180821,1240.2979,1225.1515,1244.7765,1220.495,1225.6461,14.6518,1.1954,7405774.0,10788826.9
84,399673.SZ,20180820,1225.6461,1208.3814,1226.7925,1197.4705,1211.4318,14.2143,1.1733,7733564.0,10692696.5
85,399673.SZ,20180817,1211.4318,1246.7886,1250.087,1209.5221,1233.1951,-21.7633,-1.7648,6655320.0,9305406.6
86,399673.SZ,20180816,1233.1951,1219.6638,1252.6069,1214.2045,1237.8891,-4.694,-0.3792,7822316.0,10693104.0
87,399673.SZ,20180815,1237.8891,1278.2885,1279.7746,1231.8312,1278.0545,-40.1654,-3.1427,7714409.0,10657346.4
88,399673.SZ,20180814,1278.0545,1290.8596,1292.6949,1272.1697,1291.3143,-13.2598,-1.0268,6240258.0,9010659.1
89,399673.SZ,20180813,1291.3143,1257.2772,1294.4173,1253.9882,1273.3927,17.9216,1.4074,8727894.0,12061189.5
90,399673.SZ,20180810,1273.3927,1265.5997,1276.1083,1260.4383,1267.6322,5.7605,0.4544,7065891.0,9880951.2
91,399673.SZ,20180809,1267.6322,1219.3023,1278.4318,1219.3023,1223.0332,44.599,3.6466,9761564.0,13453828.9
92,399673.SZ,20180808,1223.0332,1248.0108,1250.4563,1222.3288,1252.7987,-29.7655,-2.3759,7529735.0,10032156.7
93,399673.SZ,20180807,1252.7987,1220.3459,1254.2654,1212.8287,1214.4805,38.3182,3.1551,8391724.0,11989226.8
94,399673.SZ,20180806,1214.4805,1238.0153,1249.9478,1210.3451,1242.0405,-27.56,-2.2189,8175995.0,11908005.3
95,399673.SZ,20180803,1242.0405,1265.9049,1273.2953,1242.0405,1264.2847,-22.2442,-1.7594,7129007.0,10113736.6
96,399673.SZ,20180802,1264.2847,1294.1264,1294.1264,1242.4489,1297.5589,-33.2742,-2.5644,11005704.0,15253510.2
97,399673.SZ,20180801,1297.5589,1320.1343,1333.9956,1297.5589,1313.5485,-15.9896,-1.2173,8455192.0,12541570.7
98,399673.SZ,20180731,1313.5485,1316.8368,1328.4299,1305.2058,1318.2293,-4.6808,-0.3551,8087800.0,11862838.5
99,399673.SZ,20180730,1318.2293,1346.2911,1348.0511,1312.8821,1345.695,-27.4657,-2.041,8451167.0,11378138.9
100,399673.SZ,20180727,1345.695,1357.7293,1361.0885,1345.0086,1360.4035,-14.7085,-1.0812,8171500.0,10801209.6
101,399673.SZ,20180726,1360.4035,1384.1782,1387.2421,1355.2598,1386.8317,-26.4282,-1.9057,10461369.0,14230640.2
102,399673.SZ,20180725,1386.8317,1387.5678,1400.9447,1381.1006,1385.9781,0.8536,0.0616,11347012.0,15754921.1
103,399673.SZ,20180724,1385.9781,1378.3127,1400.9032,1370.7237,1373.6066,12.3715,0.9007,12858199.0,19106871.4
104,399673.SZ,20180723,1373.6066,1346.0657,1374.1162,1343.5445,1351.8277,21.7789,1.6111,11385248.0,17055802.7
105,399673.SZ,20180720,1351.8277,1333.2060000000001,1357.1407,1323.4858,1331.7939999999999,20.0337,1.5043,10502230.0,14942704.1
106,399673.SZ,20180719,1331.7939999999999,1342.1819,1351.8677,1326.4545,1339.8316,-8.0376,-0.5999,9121444.0,13005119.7
107,399673.SZ,20180718,1339.8316,1359.2535,1369.1362,1339.8316,1359.2977,-19.4661,-1.4321,10198724.0,15713860.4
108,399673.SZ,20180717,1359.2977,1350.8039,1359.9847,1339.3614,1351.567,7.7307,0.5720000000000001,9030769.0,12716273.5
109,399673.SZ,20180716,1351.567,1357.8106,1359.9846,1345.6758,1358.751,-7.184,-0.5287,9098061.0,13038470.9
110,399673.SZ,20180713,1358.751,1356.5165,1363.9924,1350.4301,1355.9791,2.7719,0.2044,9288310.0,14287607.1
111,399673.SZ,20180712,1355.9791,1313.2369,1362.369,1313.2369,1308.4635,47.5156,3.6314,11658151.0,17101959.0
112,399673.SZ,20180711,1308.4635,1311.2519,1323.1778,1287.8617,1336.1724,-27.7089,-2.0738,10442483.0,14923361.3
113,399673.SZ,20180710,1336.1724,1327.2813,1336.1724,1321.7520000000002,1325.4716,10.7008,0.8073,8840629.0,12737747.5
114,399673.SZ,20180709,1325.4716,1304.3377,1325.7304,1304.3377,1299.0321,26.4395,2.0353,9702429.0,13757048.5
115,399673.SZ,20180706,1299.0321,1295.7698,1330.0962,1285.432,1292.8039999999999,6.2281,0.4818,10993906.0,15120059.9
116,399673.SZ,20180705,1292.8039999999999,1313.8448,1332.376,1292.6969,1316.8325,-24.0285,-1.8247,8032528.0,11176860.1
117,399673.SZ,20180704,1316.8325,1345.1798,1345.8744,1309.0828,1351.759,-34.9265,-2.5838,9374760.0,13054801.8
118,399673.SZ,20180703,1351.759,1330.9274,1358.886,1310.403,1328.3836,23.3754,1.7597,11124575.0,15638477.4
119,399673.SZ,20180702,1328.3836,1347.3712,1351.895,1315.9593,1348.9951,-20.6115,-1.5279,9240453.0,13116817.4
120,399673.SZ,20180629,1348.9951,1298.0173,1350.7958,1298.0173,1294.5417,54.4534,4.2064,10736843.0,14909116.0
121,399673.SZ,20180628,1294.5417,1296.243,1320.0107,1290.1668,1296.2859,-1.7442,-0.1346,8688339.0,11561796.9
122,399673.SZ,20180627,1296.2859,1306.3225,1312.1739,1293.0427,1306.9123,-10.6264,-0.8131,7084688.0,9468319.5
123,399673.SZ,20180626,1306.9123,1258.7901,1311.0345,1256.3426,1278.6965,28.2158,2.2066,8772812.0,11821365.7
124,399673.SZ,20180625,1278.6965,1299.9054,1302.4904,1276.6488,1287.3564,-8.6599,-0.6727,6992722.0,9666170.6
125,399673.SZ,20180622,1287.3564,1250.2584,1292.3392,1245.9791,1256.458,30.8984,2.4592,7635521.0,10132019.6
126,399673.SZ,20180621,1256.458,1297.8126,1302.0679,1256.458,1297.9063,-41.4483,-3.1935,8696252.0,11279562.5
127,399673.SZ,20180620,1297.9063,1282.6807,1312.2389,1272.9249,1284.1359,13.7704,1.0723,8999637.0,12034056.6
128,399673.SZ,20180619,1284.1359,1343.2652,1355.3933,1270.4559,1370.2264,-86.0905,-6.2829,11228033.0,14661392.7
129,399673.SZ,20180615,1370.2264,1407.5326,1413.2331,1367.1904,1405.6104,-35.384,-2.5173,8043650.0,11303329.8
130,399673.SZ,20180614,1405.6104,1407.9135,1427.2699,1401.9296,1412.3824,-6.772,-0.4795,7356441.0,9501275.0
131,399673.SZ,20180613,1412.3824,1436.7420000000002,1436.7420000000002,1412.2213,1440.0096,-27.6272,-1.9185,6889090.0,9554461.1
132,399673.SZ,20180612,1440.0096,1423.9124,1442.5321,1408.2035,1418.7585,21.2511,1.4979,7614455.0,11135192.6
133,399673.SZ,20180611,1418.7585,1422.7745,1435.0655,1416.4820000000002,1426.2225,-7.4639999999999995,-0.5233,6778112.0,10239294.8
134,399673.SZ,20180608,1426.2225,1442.1288,1442.9355,1417.0747,1445.9711,-19.7486,-1.3658,8338141.0,11793316.9
135,399673.SZ,20180607,1445.9711,1458.7672,1461.7822,1443.279,1452.7672,-6.7961,-0.4678,8628140.0,12286633.2
136,399673.SZ,20180606,1452.7672,1463.6962,1466.717,1448.6018,1468.9514,-16.1842,-1.1018,9303248.0,14219467.5
137,399673.SZ,20180605,1468.9514,1433.2591,1470.1782,1433.2591,1436.8489,32.1025,2.2342,8966315.0,13549861.7
138,399673.SZ,20180604,1436.8489,1438.1202,1445.2349,1426.3708,1439.0845,-2.2356,-0.1553,8246839.0,12266957.6
139,399673.SZ,20180601,1439.0845,1451.0924,1457.9007,1431.4945,1461.1587,-22.0742,-1.5107,7008181.0,10305839.9
140,399673.SZ,20180531,1461.1587,1464.2687,1471.0286,1441.0626,1450.5543,10.6044,0.7311,8405058.0,12898340.5
141,399673.SZ,20180530,1450.5543,1472.4252,1480.5062,1448.8533,1500.6189,-50.0646,-3.3363,9993863.0,14909691.9
142,399673.SZ,20180529,1500.6189,1509.3379,1524.6203,1500.4054,1508.2209,-7.602,-0.504,7561264.0,12121148.7
143,399673.SZ,20180528,1508.2209,1518.1002,1528.3793,1502.9269,1518.1127,-9.8918,-0.6516,8341280.0,13495160.3
144,399673.SZ,20180525,1518.1127,1553.361,1558.4474,1518.1127,1558.0458,-39.9331,-2.563,9945331.0,14820049.1
145,399673.SZ,20180524,1558.0458,1569.6808,1575.0767,1557.0857,1569.3210000000001,-11.2752,-0.7185,8401175.0,13440627.2
146,399673.SZ,20180523,1569.3210000000001,1591.9342,1592.0824,1568.9595,1597.7818,-28.4608,-1.7813,8997420.0,14888609.8
147,399673.SZ,20180522,1597.7818,1593.81,1598.1012,1582.2858,1595.0947,2.6871,0.1685,8399342.0,14153451.8
148,399673.SZ,20180521,1595.0947,1583.2449,1607.2189,1583.2449,1567.6841,27.4106,1.7485,10791578.0,18326911.4
149,399673.SZ,20180518,1567.6841,1557.2493,1570.4247,1545.435,1557.786,9.8981,0.6354,7692754.0,12698587.8
150,399673.SZ,20180517,1557.786,1576.0045,1581.4595,1552.1448,1575.1053,-17.3193,-1.0996,6753828.0,11525222.1
151,399673.SZ,20180516,1575.1053,1582.3989,1591.4247,1573.0459,1589.9414,-14.8361,-0.9331,7796463.0,13755659.9
152,399673.SZ,20180515,1589.9414,1574.0172,1590.3269,1560.8377,1574.6789999999999,15.2624,0.9692,9308513.0,15597260.8
153,399673.SZ,20180514,1574.6789999999999,1580.1611,1592.7831,1569.2286,1577.0513,-2.3723,-0.1504,9938185.0,17872287.6
154,399673.SZ,20180511,1577.0513,1606.024,1611.1232,1577.0513,1603.3444,-26.2931,-1.6399,8824965.0,16245603.5
155,399673.SZ,20180510,1603.3444,1605.8034,1613.8881,1584.5514,1604.2184,-0.8740000000000001,-0.0545,9103846.0,15632060.3
156,399673.SZ,20180509,1604.2184,1601.515,1608.8777,1594.1470000000002,1604.305,-0.0866,-0.0054,8440291.0,14994437.2
157,399673.SZ,20180508,1604.305,1590.2813,1604.6098,1585.7372,1589.7313,14.5737,0.9167,9914139.0,17407476.9
158,399673.SZ,20180507,1589.7313,1555.9144,1593.3811,1555.9144,1549.7268,40.0045,2.5814,10593646.0,17730512.2
159,399673.SZ,20180504,1549.7268,1561.3585,1570.4359,1549.7268,1570.5337,-20.8069,-1.3248,8980233.0,14807241.8
160,399673.SZ,20180503,1570.5337,1535.5038,1570.9522,1508.7462,1538.8734,31.6603,2.0574,12091409.0,19308227.1
161,399673.SZ,20180502,1538.8734,1549.4251,1566.474,1528.135,1543.3202,-4.4468,-0.2881,9959527.0,16075003.2
162,399673.SZ,20180427,1543.3202,1538.3752,1552.3902,1521.1364,1528.7520000000002,14.5682,0.9529,11186144.0,18164812.3
163,399673.SZ,20180426,1528.7520000000002,1562.3381,1564.6071,1528.2169,1562.9248,-34.1728,-2.1865,9884412.0,16674042.0
164,399673.SZ,20180425,1562.9248,1549.388,1569.2522,1547.4779999999998,1559.5749,3.3499,0.2148,11547017.0,19202516.6
165,399673.SZ,20180424,1559.5749,1503.4605,1559.5749,1498.2523,1501.2499,58.325,3.8851,12706253.0,20534466.4
166,399673.SZ,20180423,1501.2499,1531.9064,1542.9383,1478.1102,1529.6571,-28.4072,-1.8571,12897684.0,19584332.9
167,399673.SZ,20180420,1529.6571,1566.5516,1577.8211,1528.2718,1572.9470000000001,-43.2899,-2.7522,12988258.0,20630353.4
168,399673.SZ,20180419,1572.9470000000001,1571.045,1590.2524,1569.4522,1578.5325,-5.5855,-0.3538,11299925.0,19675543.1
169,399673.SZ,20180418,1578.5325,1549.8094,1590.4889,1516.3711,1540.9856,37.5469,2.4366,14668555.0,24904864.0
170,399673.SZ,20180417,1540.9856,1601.8224,1606.4123,1539.8703,1596.9313,-55.9457,-3.5033,12638971.0,21794794.9
171,399673.SZ,20180416,1596.9313,1578.5963,1608.9935,1577.8604,1583.4747,13.4566,0.8498,11917222.0,20285287.8
172,399673.SZ,20180413,1583.4747,1595.7465,1601.3985,1580.1556,1581.94,1.5347,0.09699999999999999,8686190.0,14768405.1
173,399673.SZ,20180412,1581.94,1590.9109,1604.1988,1581.401,1594.3120000000001,-12.372,-0.7759999999999999,8411982.0,14610994.5
174,399673.SZ,20180411,1594.3120000000001,1602.7718,1620.7845,1592.1397,1598.6131,-4.3011,-0.2691,10451498.0,18173862.0
175,399673.SZ,20180410,1598.6131,1602.5376,1606.6335,1575.374,1605.4548,-6.8417,-0.4262,11808598.0,20161072.2
176,399673.SZ,20180409,1605.4548,1593.2081,1627.5862,1585.6571,1596.1339,9.3209,0.584,10611855.0,18531094.0
177,399673.SZ,20180404,1596.1339,1639.1715,1644.0141,1594.1124,1633.9756,-37.8417,-2.3159,11095908.0,19525174.3
178,399673.SZ,20180403,1633.9756,1634.6379,1646.4668,1611.6866,1664.7829,-30.8073,-1.8505,13981003.0,24585726.5
179,399673.SZ,20180402,1664.7829,1681.0356,1688.4937,1659.5553,1672.3885,-7.6056,-0.4548,16560954.0,30568701.6
180,399673.SZ,20180330,1672.3885,1625.7312,1673.624,1624.3991,1616.819,55.5695,3.437,17102407.0,28181158.9
181,399673.SZ,20180329,1616.819,1610.1131,1627.8307,1598.9862,1599.8987,16.9203,1.0576,13561802.0,22152073.6
182,399673.SZ,20180328,1599.8987,1584.6003,1620.2492,1581.547,1610.4656,-10.5669,-0.6561,16167388.0,25873246.1
183,399673.SZ,20180327,1610.4656,1564.4909,1611.2920000000001,1561.9719,1544.0176,66.44800000000001,4.3036,17776781.0,28357794.6
184,399673.SZ,20180326,1544.0176,1470.7375,1544.9164,1468.9619,1490.4604,53.5572,3.5933,13447153.0,21075978.4
185,399673.SZ,20180323,1490.4604,1528.2954,1558.2665,1476.3614,1594.0970000000002,-103.6366,-6.5013,16878605.0,25924437.4
186,399673.SZ,20180322,1594.0970000000002,1607.7052,1618.8043,1592.9234,1605.6168,-11.5198,-0.7175,11684033.0,18704024.1
187,399673.SZ,20180321,1605.6168,1643.5529999999999,1655.6096,1605.6168,1641.3119,-35.6951,-2.1748,14509082.0,24154411.8
188,399673.SZ,20180320,1641.3119,1609.6270000000002,1645.454,1603.5699,1625.4962,15.8157,0.973,11661501.0,19441096.8
189,399673.SZ,20180319,1625.4962,1609.4001,1644.4644,1602.4656,1604.475,21.0212,1.3102,13427354.0,21609523.2
190,399673.SZ,20180316,1604.475,1633.5079999999998,1642.1147,1604.475,1635.0358,-30.5608,-1.8691,12278238.0,20679806.5
191,399673.SZ,20180315,1635.0358,1614.3419,1635.0358,1595.4404,1623.0774,11.9584,0.7368,12532563.0,20611124.9
192,399673.SZ,20180314,1623.0774,1639.7347,1649.3179,1622.4708,1648.2191,-25.1417,-1.5254,12084685.0,20953159.5
193,399673.SZ,20180313,1648.2191,1653.7121,1673.8621,1638.0291,1655.33,-7.1109,-0.4296,15540245.0,26292425.5
194,399673.SZ,20180312,1655.33,1643.8526,1673.3895,1643.8526,1626.5759,28.7541,1.7678,18897059.0,32207385.4
195,399673.SZ,20180309,1626.5759,1561.3432,1628.2554,1561.3432,1560.3178,66.2581,4.2464,19371988.0,30501518.8
196,399673.SZ,20180308,1560.3178,1553.9681,1566.7827,1548.0469,1554.4382,5.8796,0.3782,8852847.0,14803624.8
197,399673.SZ,20180307,1554.4382,1568.1786,1571.604,1549.9248,1572.4861,-18.0479,-1.1477,9815162.0,15456495.9
198,399673.SZ,20180306,1572.4861,1577.8907,1587.5195,1565.1934,1574.7572,-2.2711,-0.1442,12838670.0,20926217.4
199,399673.SZ,20180305,1574.7572,1559.7532,1574.7572,1548.0756,1549.872,24.8852,1.6056,10602541.0,17353591.0
200,399673.SZ,20180302,1549.872,1554.9695,1584.7884,1545.9851,1569.3818,-19.5098,-1.2432,13801064.0,21953391.7
201,399673.SZ,20180301,1569.3818,1529.5873,1569.971,1526.4504,1540.4879999999998,28.8938,1.8756,15113639.0,23267335.4
202,399673.SZ,20180228,1540.4879999999998,1515.2217,1562.6547,1509.6864,1530.3239999999998,10.164,0.6642,14497256.0,22958326.8
203,399673.SZ,20180227,1530.3239999999998,1512.7393,1546.4976,1510.9075,1512.0146,18.3094,1.2109,15103685.0,23501870.4
204,399673.SZ,20180226,1512.0146,1468.8738,1518.0921,1460.4428,1452.5729999999999,59.4416,4.0922,13411774.0,21493520.7
205,399673.SZ,20180223,1452.5729999999999,1455.2988,1464.224,1441.2886,1455.9289,-3.3559,-0.2305,8394345.0,13280974.2
206,399673.SZ,20180222,1455.9289,1438.8445,1461.9242,1431.3394,1422.5727,33.3562,2.3448,9790404.0,14713858.5
207,399673.SZ,20180214,1422.5727,1429.3576,1433.2063,1413.5174,1430.0187,-7.446000000000001,-0.5207,6512103.0,9957860.0
208,399673.SZ,20180213,1430.0187,1442.4049,1449.235,1427.6034,1432.7501,-2.7314,-0.1906,9731427.0,15204077.5
209,399673.SZ,20180212,1432.7501,1393.3683,1439.15,1391.771,1381.9907,50.7594,3.6729,11008945.0,16220694.2
